subject,window_start_s,condition,eda_mean,eda_std,bvp_mean,temp_mean,acc_mag_mean
S2,4965.0,amusement,0.17,0.0015,1.0583,34.142,63.0356
S2,4970.0,amusement,0.1658,0.0013,-0.9714,34.114,62.9915
S2,4975.0,amusement,0.162,0.0018,1.0362,34.13,62.9836
S2,4980.0,amusement,0.1576,0.0017,0.3718,34.114,62.9987
S2,4985.0,amusement,0.1538,0.0017,-0.492,34.102,63.0066
S2,4990.0,amusement,0.1501,0.0014,-0.7873,34.102,62.9907
S2,4995.0,amusement,0.1467,0.0015,0.2833,34.082,63.0685
S2,5000.0,amusement,0.1435,0.0011,0.4652,34.09,63.0044
S2,5005.0,amusement,0.1402,0.0014,-1.0946,34.098,63.0289
S2,5010.0,amusement,0.1374,0.0016,0.9377,34.09,63.0225
S2,5015.0,amusement,0.1339,0.0038,1.4467,34.09,63.7864
S2,5020.0,amusement,0.1836,0.0418,1.6403,34.098,64.6426
S2,5025.0,amusement,0.3338,0.0219,-4.5926,34.07,63.7279
S2,5030.0,amusement,0.2808,0.0116,0.7468,34.054,63.6754
S2,5035.0,amusement,0.2547,0.0033,0.3566,34.034,63.6565
S2,5040.0,amusement,0.2455,0.002,-0.5621,34.024,63.6575
S2,5045.0,amusement,0.2374,0.0028,-0.5599,34.028,63.5972
S2,5050.0,amusement,0.2353,0.0034,-0.1832,34.024,63.5493
S2,5055.0,amusement,0.2328,0.0022,1.2415,34.034,63.5543
S2,5060.0,amusement,0.2311,0.0014,4.1627,34.028,63.626
S2,5065.0,amusement,0.2582,0.0135,-3.5432,34.062,63.415
S2,5070.0,amusement,0.2528,0.0045,1.4139,34.086,63.3741
S2,5075.0,amusement,0.2414,0.0082,-10.626,34.102,63.4395
S2,5080.0,amusement,0.2565,0.0067,8.8732,34.118,63.4405
S2,5085.0,amusement,0.2536,0.002,-1.7152,34.102,63.4281
S2,5090.0,amusement,0.2445,0.0024,-7.5409,34.11,63.4805
S2,5095.0,amusement,0.2674,0.0279,8.8645,34.094,63.6787
S2,5100.0,amusement,0.2708,0.0053,0.4457,34.094,63.7348
S2,5105.0,amusement,0.2592,0.0068,-0.9261,34.094,63.7341
S2,5110.0,amusement,0.2419,0.0044,1.0301,34.082,63.701
S2,5115.0,amusement,0.2307,0.0025,-0.3767,34.082,63.686
S2,5120.0,amusement,0.2213,0.0025,-0.1369,34.07,63.685
S3,355.0,baseline,6.3696,0.1497,3.1711,32.638,65.5318
S3,360.0,baseline,6.7322,0.4049,-6.1487,32.628,65.0219
S3,365.0,baseline,6.3539,0.0715,6.3385,32.641,64.9346
S3,370.0,baseline,6.3063,0.0736,-3.5975,32.645,64.8044
S3,375.0,baseline,6.1024,0.0398,-0.7606,32.628,64.0675
S3,380.0,baseline,6.1038,0.0038,0.1695,32.632,63.9557
S3,385.0,baseline,6.0665,0.0196,-0.1952,32.602,63.8458
S3,390.0,baseline,5.9908,0.0242,0.9854,32.598,64.0981
S3,395.0,baseline,5.9134,0.0231,-0.9808,32.576,63.9396
S3,400.0,baseline,5.8217,0.035,0.386,32.562,63.9943
S3,405.0,baseline,5.6898,0.0351,-0.3907,32.552,63.8895
S3,410.0,baseline,5.5737,0.0314,0.934,32.544,63.9235
S3,415.0,baseline,5.4641,0.0302,-0.5848,32.542,63.9979
S3,420.0,baseline,5.3842,0.0233,-0.242,32.546,63.9872
S3,425.0,baseline,5.3741,0.0694,2.7375,32.574,64.2063
S3,430.0,baseline,5.2796,0.082,-3.4638,32.572,64.5492
S3,435.0,baseline,5.0516,0.0898,0.4518,32.592,64.3394
S3,440.0,baseline,4.7331,0.097,6.1077,32.61,63.7334
S3,445.0,baseline,4.814,0.0636,-4.0266,32.606,63.8073
S3,450.0,baseline,4.8643,0.0292,0.3778,32.614,63.9203
S3,455.0,baseline,4.8867,0.0396,0.7567,32.614,64.5523
S3,460.0,baseline,4.721,0.1026,-2.4734,32.632,64.6536
S3,465.0,baseline,4.617,0.0228,0.4358,32.65,63.9915
S3,470.0,baseline,4.6441,0.0926,-2.1288,32.665,64.0121
S3,475.0,baseline,4.5051,0.0666,2.8833,32.677,64.8761
S3,480.0,baseline,4.348,0.0288,-2.5704,32.685,64.5484
S3,485.0,baseline,4.2569,0.1239,3.7327,32.682,64.6554
S3,490.0,baseline,4.2357,0.0269,-1.0834,32.665,64.5194
S3,495.0,baseline,4.0971,0.0742,-2.3998,32.663,64.4471
S3,500.0,baseline,3.9723,0.0237,1.4865,32.657,64.2693
S3,505.0,baseline,3.9075,0.0146,-0.4535,32.646,64.3987
S3,510.0,baseline,3.8007,0.0587,0.8883,32.651,65.0281
S3,515.0,baseline,3.6435,0.0355,-1.6037,32.679,64.8456
S3,520.0,baseline,3.5361,0.0288,0.9245,32.724,64.7877
S3,525.0,baseline,3.4436,0.0223,0.1015,32.748,64.7989
S3,530.0,baseline,3.3609,0.0239,-0.9458,32.77,64.7847
S3,535.0,baseline,3.2802,0.0225,0.9943,32.79,64.9328
S3,540.0,baseline,3.2036,0.0226,-0.8481,32.804,65.1185
S3,545.0,baseline,3.129,0.0206,0.8523,32.822,65.3354
S3,550.0,baseline,3.0558,0.0205,-0.9319,32.825,65.341
S3,555.0,baseline,2.9889,0.0177,1.2153,32.834,65.1609
S3,560.0,baseline,2.9378,0.0382,0.5719,32.831,64.4178
S3,565.0,baseline,2.8282,0.0276,-1.1259,32.804,64.4424
S3,570.0,baseline,2.7445,0.0215,-0.4653,32.79,64.4009
S3,575.0,baseline,2.6715,0.0208,-0.0843,32.774,64.4396
S3,580.0,baseline,2.7068,0.0684,1.0577,32.758,64.9707
S3,585.0,baseline,2.6046,0.0146,-1.7013,32.754,64.6071
S3,590.0,baseline,2.5554,0.0149,1.447,32.732,64.8626
S3,595.0,baseline,2.5037,0.0156,-0.6183,32.716,64.9059
S3,600.0,baseline,2.4573,0.0105,1.1387,32.707,64.6426
S3,605.0,baseline,2.4121,0.0161,-1.3013,32.682,64.5563
S3,610.0,baseline,2.3715,0.0094,-0.9213,32.674,64.5174
S3,615.0,baseline,2.4121,0.0721,1.9693,32.66,64.0773
S3,620.0,baseline,2.3259,0.0179,-0.2095,32.66,63.8112
S3,625.0,baseline,2.3031,0.0184,1.7436,32.678,63.9846
S3,630.0,baseline,2.3113,0.0091,-1.3577,32.709,64.0598
S3,635.0,baseline,2.2909,0.0096,-4.8822,32.74,64.0349
S3,640.0,baseline,2.2583,0.0048,9.2542,32.784,63.8896
S3,645.0,baseline,2.225,0.0256,-2.8485,32.819,64.4243
S3,650.0,baseline,2.2838,0.0746,-1.969,32.846,63.8891
S3,655.0,baseline,2.1226,0.039,-0.6056,32.842,64.0235
S3,660.0,baseline,2.0258,0.0169,1.2899,32.838,64.9438
S3,665.0,baseline,2.0454,0.0542,-0.8019,32.833,64.3624
S3,670.0,baseline,2.0875,0.0022,0.3454,32.822,63.8386
S3,675.0,baseline,2.0803,0.0029,-0.9747,32.828,63.9819
S3,680.0,baseline,2.0809,0.0026,-0.1761,32.814,63.943
S3,685.0,baseline,2.1077,0.0385,0.5556,32.816,63.796
S3,690.0,baseline,2.0998,0.0408,-6.4278,32.826,64.7588
S3,695.0,baseline,2.0448,0.0048,4.9074,32.842,65.0456
S3,700.0,baseline,2.0721,0.0188,0.4266,32.866,64.913
S3,705.0,baseline,2.0635,0.0036,1.9541,32.846,64.9037
S3,710.0,baseline,2.0647,0.0051,-0.6666,32.849,64.7816
S3,715.0,baseline,2.0405,0.0144,0.0098,32.84,65.0103
S3,720.0,baseline,2.0332,0.0087,0.7231,32.84,65.041
S3,725.0,baseline,2.0294,0.0086,0.9737,32.833,65.0113
S3,730.0,baseline,2.0029,0.0095,-0.4677,32.83,65.1383
S3,735.0,baseline,1.9321,0.0468,-2.3938,32.822,65.0173
S3,740.0,baseline,1.8654,0.0216,0.8221,32.816,64.7916
S3,745.0,baseline,1.8645,0.0115,-1.2577,32.808,64.462
S3,750.0,baseline,1.8695,0.0047,1.0636,32.808,64.3934
S3,755.0,baseline,1.7728,0.0275,0.4871,32.814,64.9337
S3,760.0,baseline,1.7502,0.0067,-0.1032,32.824,64.9247
S3,765.0,baseline,1.7238,0.0081,-0.0735,32.831,64.809
S3,770.0,baseline,1.6961,0.008,-0.4752,32.84,64.6895
S3,775.0,baseline,1.6686,0.0079,0.2501,32.838,64.7187
S3,780.0,baseline,1.6421,0.0075,0.6279,32.836,64.7524
S3,785.0,baseline,1.6157,0.0077,-0.7908,32.85,64.9019
S3,790.0,baseline,1.5998,0.0201,0.3146,32.852,64.8393
S3,795.0,baseline,1.629,0.02,7.2023,32.849,64.3881
S3,800.0,baseline,1.5411,0.0312,-5.6628,32.875,65.0696
S3,805.0,baseline,1.482,0.0447,0.2481,32.838,64.8372
S3,810.0,baseline,1.4341,0.0225,-0.3106,32.84,64.5388
S3,815.0,baseline,1.3894,0.0078,-1.5031,32.833,64.434
S3,820.0,baseline,1.361,0.0091,-0.1215,32.822,64.6142
S3,825.0,baseline,1.3577,0.0109,0.7696,32.826,64.7184
S3,830.0,baseline,1.341,0.0079,-0.0212,32.826,64.9035
S3,835.0,baseline,1.3159,0.0071,-0.8477,32.82,64.9149
S3,840.0,baseline,1.315,0.0162,4.8395,32.818,64.9193
S3,845.0,baseline,1.3014,0.0126,-3.7449,32.82,64.8397
S3,850.0,baseline,1.3083,0.0247,-0.6415,32.835,64.9522
S3,855.0,baseline,1.2859,0.0111,-1.0666,32.869,65.1023
S3,860.0,baseline,1.2699,0.012,-1.065,32.864,65.0161
S3,865.0,baseline,1.2012,0.0322,3.3376,32.886,64.7892
S3,870.0,baseline,1.2081,0.0064,-1.023,32.89,64.3944
S3,875.0,baseline,1.1925,0.0048,-1.0085,32.948,64.3975
S3,880.0,baseline,1.1773,0.0041,0.7604,33.0,64.4073
S3,885.0,baseline,1.1869,0.0314,0.6899,33.06,64.8226
S3,890.0,baseline,1.1244,0.0052,0.3649,33.102,65.1366
S3,895.0,baseline,1.1059,0.0054,-1.1278,33.129,65.2044
S3,900.0,baseline,1.0884,0.0046,0.5938,33.173,65.107
S3,905.0,baseline,1.0718,0.0043,-0.7571,33.216,65.1786
S3,910.0,baseline,1.0564,0.0046,0.1407,33.238,65.2107
S3,915.0,baseline,1.0481,0.012,2.1559,33.242,65.2078
S3,920.0,baseline,1.0303,0.0176,-1.3227,33.262,65.4507
S3,925.0,baseline,1.015,0.0294,-0.6663,33.254,65.1685
S3,930.0,baseline,0.9953,0.0238,3.7606,33.266,65.9042
S3,935.0,baseline,1.0097,0.0427,-5.6458,33.274,65.7091
S3,940.0,baseline,0.9808,0.0068,1.9085,33.29,65.5825
S3,945.0,baseline,0.9712,0.0213,-0.7225,33.282,65.122
S3,950.0,baseline,0.9988,0.0219,0.1939,33.268,63.4591
S3,955.0,baseline,0.9652,0.0287,2.1544,33.262,63.4842
S3,960.0,baseline,0.9877,0.0382,-1.0693,33.258,62.752
S3,965.0,baseline,1.0225,0.0025,-0.972,33.256,62.7576
S3,970.0,baseline,0.981,0.0521,-1.1798,33.23,64.1222
S3,975.0,baseline,0.8895,0.0063,2.4921,33.23,65.4751
S3,980.0,baseline,0.8714,0.004,-0.7958,33.256,65.522
S3,985.0,baseline,0.8645,0.0017,-0.3407,33.272,65.5484
S3,990.0,baseline,0.8546,0.003,0.4586,33.3,65.4851
S3,995.0,baseline,0.8442,0.0035,-0.6083,33.302,65.4955
S3,1000.0,baseline,0.8314,0.004,0.4723,33.318,65.5321
S3,1005.0,baseline,0.8189,0.0036,-0.6133,33.345,65.5766
S3,1010.0,baseline,0.8072,0.0032,0.6115,33.361,65.4991
S3,1015.0,baseline,0.7959,0.0034,0.0959,33.394,65.3649
S3,1020.0,baseline,0.7834,0.0036,-0.6958,33.424,65.5003
S3,1025.0,baseline,0.7718,0.0033,0.6434,33.44,65.5264
S3,1030.0,baseline,0.7608,0.0027,0.5392,33.454,65.4031
S3,1035.0,baseline,0.753,0.0034,-0.4776,33.45,65.1414
S3,1040.0,baseline,0.7426,0.0029,-0.1553,33.45,65.2482
S3,1045.0,baseline,0.7325,0.0026,0.2767,33.446,65.2487
S3,1050.0,baseline,0.7228,0.0029,-0.8991,33.432,65.2142
S3,1055.0,baseline,0.7128,0.0028,0.5212,33.428,65.1335
S3,1060.0,baseline,0.7017,0.0032,0.3383,33.436,65.1904
S3,1065.0,baseline,0.6931,0.0032,-0.3267,33.432,65.2213
S3,1070.0,baseline,0.6913,0.0044,0.4469,33.446,65.2851
S3,1075.0,baseline,0.6851,0.0089,-1.9973,33.43,65.2972
S3,1080.0,baseline,0.6586,0.0107,1.5855,33.438,64.3876
S3,1085.0,baseline,0.6495,0.0044,-0.0142,33.418,64.504
S3,1090.0,baseline,0.6392,0.0022,-1.0945,33.394,64.5854
S3,1095.0,baseline,0.6288,0.0032,0.8496,33.368,64.6192
S3,1100.0,baseline,0.6208,0.0027,-0.1757,33.328,64.5104
S3,1105.0,baseline,0.6133,0.0021,1.1643,33.322,64.4166
S3,1110.0,baseline,0.604,0.0044,-0.0419,33.288,64.4166
S3,1115.0,baseline,0.5976,0.002,-1.6566,33.27,64.4166
S3,1120.0,baseline,0.5889,0.0051,1.8471,33.264,64.2908
S3,1125.0,baseline,0.575,0.004,-0.8036,33.236,63.9584
S3,1130.0,baseline,0.5627,0.003,-0.7054,33.218,64.1413
S3,1135.0,baseline,0.572,0.0167,-1.391,33.238,63.7864
S3,1140.0,baseline,0.601,0.0291,3.0137,33.228,62.9449
S3,1145.0,baseline,0.5976,0.0032,-1.9742,33.224,62.487
S3,1150.0,baseline,0.5982,0.0012,1.1957,33.21,62.5479
S3,1155.0,baseline,0.5968,0.0009,0.3977,33.216,62.4947
S3,1160.0,baseline,0.5948,0.0012,-0.9975,33.198,62.391
S3,1165.0,baseline,0.592,0.0011,-0.7308,33.19,62.4885
S3,1170.0,baseline,0.5904,0.0015,1.5966,33.188,62.5727
S3,1175.0,baseline,0.5863,0.0036,-0.0872,33.183,62.3758
S3,1180.0,baseline,0.5827,0.0012,0.1212,33.167,62.4726
S3,1185.0,baseline,0.5783,0.0017,-1.4134,33.171,62.3752
S3,1190.0,baseline,0.5742,0.0011,1.7684,33.165,62.3696
S3,1195.0,baseline,0.5708,0.0018,-0.405,33.171,62.3387
S3,1200.0,baseline,0.5675,0.0011,-1.4173,33.168,62.2704
S3,1205.0,baseline,0.552,0.009,1.8628,33.162,62.4107
S3,1210.0,baseline,0.5602,0.0017,-1.7949,33.156,62.4262
S3,1215.0,baseline,0.5528,0.0034,1.3307,33.164,62.42
S3,1220.0,baseline,0.5338,0.0165,-0.414,33.168,63.6459
S3,1225.0,baseline,0.4964,0.0092,0.1521,33.157,64.4862
S3,1230.0,baseline,0.4943,0.019,0.0221,33.157,64.2581
S3,1235.0,baseline,0.5166,0.0046,-0.2776,33.174,64.5371
S3,1240.0,baseline,0.5005,0.0049,-0.2358,33.178,64.379
S3,1245.0,baseline,0.4898,0.002,0.4388,33.178,64.2854
S3,1250.0,baseline,0.4819,0.0029,0.1588,33.178,64.4021
S3,1255.0,baseline,0.4747,0.0023,-0.3097,33.172,64.4202
S3,1260.0,baseline,0.4684,0.0019,-0.3097,33.164,64.3959
S3,1265.0,baseline,0.4619,0.0022,0.311,33.177,64.4222
S3,1270.0,baseline,0.4561,0.002,-0.382,33.163,64.3932
S3,1275.0,baseline,0.4499,0.0017,0.7308,33.166,64.3798
S3,1280.0,baseline,0.4438,0.0037,-1.8737,33.164,64.4751
S3,1285.0,baseline,0.4351,0.0023,1.9242,33.162,64.7154
S3,1290.0,baseline,0.4285,0.0014,-0.8498,33.16,64.6661
S3,1295.0,baseline,0.4239,0.0017,0.5574,33.145,64.5571
S3,1300.0,baseline,0.4198,0.0014,-0.527,33.153,64.6633
S3,1305.0,baseline,0.4146,0.0017,0.0763,33.139,64.6639
S3,1310.0,baseline,0.4108,0.0012,0.3913,33.148,64.4197
S3,1315.0,baseline,0.4088,0.0008,-0.5226,33.142,64.5016
S3,1320.0,baseline,0.4062,0.0013,0.4546,33.138,64.4327
S3,1325.0,baseline,0.4047,0.0022,0.3371,33.13,64.1895
S3,1330.0,baseline,0.4098,0.0007,-0.4836,33.142,63.8118
S3,1335.0,baseline,0.4083,0.0012,-0.2561,33.134,63.8073
S3,1340.0,baseline,0.4061,0.0009,-0.1637,33.136,63.8249
S3,1345.0,baseline,0.4037,0.001,0.3659,33.128,63.8456
S3,1350.0,baseline,0.4,0.0011,-0.1607,33.144,63.8122
S3,1355.0,baseline,0.3963,0.0011,0.1584,33.136,63.8164
S3,1360.0,baseline,0.3944,0.0018,0.2689,33.138,63.8122
S3,1365.0,baseline,0.3909,0.0017,0.3057,33.136,63.8164
S3,1370.0,baseline,0.3884,0.0015,-0.7796,33.144,63.8164
S3,1375.0,baseline,0.3857,0.001,0.2261,33.14,63.9763
S3,1380.0,baseline,0.3841,0.0009,0.2812,33.132,64.2098
S3,1385.0,baseline,0.382,0.0011,-0.1458,33.134,64.1716
S3,1390.0,baseline,0.3793,0.0011,0.0509,33.136,64.1895
S3,1395.0,baseline,0.3775,0.0012,-0.301,33.136,64.2055
S3,1400.0,baseline,0.3746,0.001,0.325,33.14,64.2309
S3,1405.0,baseline,0.3725,0.0006,-0.4235,33.142,64.1895
S3,1410.0,baseline,0.371,0.0015,0.0055,33.144,64.046
S3,1415.0,baseline,0.3695,0.001,0.594,33.141,63.8798
S3,1420.0,baseline,0.3676,0.0011,-0.4448,33.155,63.8834
S3,1425.0,baseline,0.3675,0.0026,0.6087,33.144,64.9124
S3,1430.0,baseline,0.3727,0.002,-0.0401,33.151,64.7568
S3,1435.0,baseline,0.3698,0.0009,-0.6583,33.189,64.7851
S3,1440.0,baseline,0.3688,0.0012,0.5236,33.23,64.7281
S3,1445.0,baseline,0.3693,0.0011,0.1021,33.264,64.7766
S3,1450.0,baseline,0.3688,0.001,-0.7643,33.256,64.7899
S3,1455.0,baseline,0.3688,0.0008,0.7602,33.25,64.7011
S3,1460.0,baseline,0.3677,0.0009,-0.9629,33.252,64.7789
S3,1465.0,baseline,0.3666,0.0008,0.8402,33.238,64.7079
S3,1470.0,baseline,0.3656,0.0011,-0.3404,33.23,64.6035
S3,1475.0,baseline,0.3646,0.0008,0.1018,33.236,64.5765
S3,1480.0,baseline,0.3634,0.001,0.3496,33.246,64.5708
S3,1485.0,baseline,0.3622,0.001,-0.6221,33.248,64.6031
S3,1490.0,baseline,0.3611,0.0008,0.5644,33.236,64.6566
S3,2245.0,stress,0.341,0.0014,2.8117,32.73,67.0611
S3,2250.0,stress,0.3427,0.002,-0.3037,32.722,65.8195
S3,2255.0,stress,0.3434,0.0022,-1.3925,32.716,66.3779
S3,2260.0,stress,0.3412,0.0008,1.0995,32.683,65.0278
S3,2265.0,stress,0.347,0.0054,1.6912,32.679,64.604
S3,2270.0,stress,0.3538,0.0051,-0.6122,32.673,66.5434
S3,2275.0,stress,0.3537,0.0132,-1.3472,32.645,65.7075
S3,2280.0,stress,0.3617,0.0142,-0.2637,32.648,64.8842
S3,2285.0,stress,0.4017,0.0093,0.3668,32.644,66.2128
S3,2290.0,stress,0.4306,0.0121,0.1567,32.62,65.9304
S3,2295.0,stress,0.4342,0.009,-1.4794,32.616,65.3706
S3,2300.0,stress,0.4346,0.011,1.8536,32.604,64.6777
S3,2305.0,stress,0.5047,0.0281,-0.5802,32.594,65.3226
S3,2310.0,stress,0.5122,0.0077,0.4627,32.566,64.5563
S3,2315.0,stress,0.5208,0.0116,-0.2336,32.582,65.2604
S3,2320.0,stress,0.6035,0.0249,0.1165,32.558,66.4462
S3,2325.0,stress,0.8023,0.0355,0.02,32.535,66.164
S3,2330.0,stress,0.7679,0.0193,-0.2144,32.523,64.4811
S3,2335.0,stress,0.8922,0.0821,-0.211,32.526,64.2374
S3,2340.0,stress,1.0535,0.0634,0.7163,32.54,63.7247
S3,2345.0,stress,1.5164,0.1528,-1.0249,32.552,66.5245
S3,2350.0,stress,2.0669,0.1894,1.1628,32.54,64.9261
S3,2355.0,stress,2.65,0.1261,-0.4612,32.532,65.1644
S3,2360.0,stress,2.8623,0.1897,-0.7952,32.521,64.5689
S3,2365.0,stress,2.4391,0.109,1.7685,32.502,64.7035
S3,2370.0,stress,2.993,0.3388,-1.5111,32.506,65.4055
S3,2375.0,stress,3.2004,0.2911,-0.0355,32.492,66.26
S3,2380.0,stress,3.4347,0.5635,-0.5627,32.485,67.4715
S3,2385.0,stress,3.8245,0.3766,1.9754,32.47,64.7292
S3,2390.0,stress,3.5929,0.1767,-0.9661,32.47,64.5828
S3,2395.0,stress,3.3237,0.0946,-0.0824,32.48,64.486
S3,2400.0,stress,3.3596,0.2656,0.236,32.474,64.71
S3,2405.0,stress,3.7416,0.2304,-0.0284,32.485,64.9863
S3,2410.0,stress,3.4407,0.028,-0.4232,32.475,66.8882
S3,2415.0,stress,3.7868,0.2071,-0.3517,32.464,65.5515
S3,2420.0,stress,3.6293,0.1296,0.4811,32.45,68.4143
S3,2425.0,stress,3.8667,0.1903,0.159,32.418,64.7069
S3,2430.0,stress,4.4673,0.4243,-0.1792,32.424,64.5952
S3,2435.0,stress,4.1901,0.1463,0.543,32.418,66.4671
S3,2440.0,stress,3.9171,0.0566,-0.7904,32.41,65.4221
S3,2445.0,stress,4.2527,0.174,0.4,32.406,64.7366
S3,2450.0,stress,3.9767,0.05,0.0173,32.408,64.55
S3,2455.0,stress,3.9071,0.0285,0.3191,32.41,66.289
S3,2460.0,stress,4.346,0.1727,-0.5528,32.422,65.8952
S3,2465.0,stress,4.0282,0.0658,0.3957,32.374,65.6077
S3,2470.0,stress,4.0305,0.1282,-0.2533,32.371,66.783
S3,2475.0,stress,4.2603,0.1651,0.1476,32.356,68.4912
S3,2480.0,stress,4.2096,0.145,0.2608,32.353,65.3308
S3,2485.0,stress,4.0491,0.1251,-1.3963,32.361,64.7034
S3,2490.0,stress,3.8137,0.0273,1.0328,32.352,64.6386
S3,2495.0,stress,4.9342,0.4175,-0.5226,32.35,64.6125
S3,2500.0,stress,4.4468,0.2448,0.9335,32.347,65.0343
S3,2505.0,stress,4.7732,0.2152,0.0154,32.355,65.0957
S3,2510.0,stress,4.9545,0.343,-0.3537,32.335,65.7325
S3,2515.0,stress,4.6824,0.1186,0.2953,32.322,65.5317
S3,2520.0,stress,4.7637,0.1208,0.992,32.288,66.0411
S3,2525.0,stress,5.2768,0.1336,-1.8261,32.292,65.3705
S3,2530.0,stress,4.9843,0.0696,0.7777,32.284,64.8275
S3,2535.0,stress,4.8652,0.1012,-0.5486,32.274,64.6155
S3,2540.0,stress,4.7812,0.0486,0.5075,32.286,64.6647
S3,2545.0,stress,4.6367,0.0453,0.2392,32.278,64.6277
S3,2550.0,stress,4.5291,0.0617,0.2532,32.284,64.6467
S3,2555.0,stress,4.6351,0.0924,-0.3721,32.278,64.594
S3,2560.0,stress,4.4584,0.0586,-0.524,32.284,64.7473
S3,2565.0,stress,4.8035,0.1694,0.3553,32.284,64.7828
S3,2570.0,stress,4.4779,0.0364,0.4241,32.276,64.6708
S3,2575.0,stress,4.3644,0.0396,-0.2958,32.256,64.6029
S3,2580.0,stress,4.2887,0.0383,1.1717,32.248,65.1528
S3,2585.0,stress,4.1935,0.0333,-1.0483,32.228,64.8683
S3,2590.0,stress,4.0459,0.0379,-0.7425,32.208,64.5764
S3,2595.0,stress,3.9684,0.0257,0.3138,32.193,64.5348
S3,2600.0,stress,3.8558,0.0255,0.0159,32.18,64.5447
S3,2605.0,stress,3.7687,0.0245,0.3647,32.158,64.527
S3,2610.0,stress,3.6563,0.0298,1.599,32.156,64.479
S3,2615.0,stress,3.5424,0.0356,-1.5855,32.161,64.5501
S3,2620.0,stress,3.4385,0.027,-0.2298,32.158,65.1936
S3,2625.0,stress,3.4981,0.054,0.0552,32.146,64.6108
S3,2630.0,stress,3.3478,0.0351,-0.1647,32.144,64.5572
S3,2635.0,stress,3.2408,0.0297,0.1628,32.142,64.5963
S3,2640.0,stress,3.1537,0.0188,-0.1192,32.134,64.6041
S3,2645.0,stress,3.0769,0.0207,-0.0227,32.128,64.6079
S3,2650.0,stress,3.0159,0.0219,0.2706,32.126,64.6155
S3,2655.0,stress,2.9554,0.0239,-0.1968,32.106,64.568
S3,2660.0,stress,2.8914,0.0195,-0.1231,32.102,64.5489
S3,2665.0,stress,2.819,0.0238,0.2449,32.084,64.5476
S3,2670.0,stress,2.758,0.0103,-2.048,32.096,64.5894
S3,2675.0,stress,2.7165,0.0181,1.6739,32.086,64.5826
S3,2680.0,stress,2.6579,0.0142,-0.0072,32.082,64.6239
S3,2685.0,stress,2.614,0.0123,-0.7333,32.074,64.5789
S3,2690.0,stress,2.6064,0.0254,1.3262,32.064,64.5975
S3,2695.0,stress,2.5289,0.0188,-0.1959,32.048,64.6645
S3,2700.0,stress,2.4802,0.0096,0.9611,32.038,64.6422
S3,2705.0,stress,2.452,0.0128,-2.098,32.044,67.6143
S3,2710.0,stress,2.4722,0.0325,0.3588,32.039,64.7454
S3,2715.0,stress,2.394,0.016,0.5275,32.012,64.5769
S3,2720.0,stress,2.3602,0.0035,-0.0338,31.998,64.5308
S3,2725.0,stress,2.3313,0.012,0.2728,31.994,64.6046
S3,2730.0,stress,2.3017,0.0083,0.0731,31.989,64.6161
S3,2735.0,stress,2.284,0.0079,0.6511,31.994,64.5555
S3,2740.0,stress,2.253,0.0195,-1.1113,31.995,64.5596
S3,2745.0,stress,2.2072,0.0097,-0.2286,31.983,64.6162
S3,2750.0,stress,2.1758,0.0053,0.2843,31.984,64.67
S3,2755.0,stress,2.1447,0.012,0.0682,31.97,64.5736
S3,2760.0,stress,2.1076,0.0082,0.2944,31.962,64.6456
S3,2765.0,stress,2.0855,0.0102,0.5618,31.972,64.6016
S3,2770.0,stress,2.0607,0.0097,-1.2102,31.962,64.6011
S3,2775.0,stress,2.0295,0.0125,0.3002,31.968,64.654
S3,2780.0,stress,1.9904,0.0106,0.3716,31.96,64.6495
S3,2785.0,stress,1.963,0.0038,-0.4615,31.958,64.5862
S3,2790.0,stress,1.942,0.0096,0.3257,31.954,64.6078
S3,2795.0,stress,1.9244,0.0093,-0.2202,31.948,64.7548
S3,2800.0,stress,1.8981,0.0119,0.8663,31.94,64.5147
S3,2805.0,stress,1.8711,0.0043,-0.9646,31.944,64.6138
S3,2810.0,stress,1.8451,0.0081,-0.4891,31.95,65.8387
S3,2815.0,stress,1.8079,0.008,0.3311,31.946,64.5991
S3,2820.0,stress,1.7806,0.0095,0.1655,31.94,64.6611
S3,2825.0,stress,1.7597,0.0079,0.1909,31.932,64.5864
S3,2830.0,stress,1.7281,0.0085,-0.0549,31.926,64.6112
S3,2835.0,stress,1.7019,0.0074,0.2225,31.92,64.6532
S3,2840.0,stress,1.6848,0.0096,-0.2403,31.922,64.7757
S3,2845.0,stress,1.6633,0.0062,-1.3975,31.92,64.5422
S3,2850.0,stress,1.6383,0.0087,2.0566,31.918,64.6007
S3,2855.0,stress,1.6186,0.003,-0.381,31.922,64.6781
S3,2860.0,stress,1.6112,0.007,-0.107,31.908,64.9216
S3,2865.0,stress,1.5721,0.0131,0.0199,31.904,64.8144
S3,2870.0,stress,1.5457,0.0056,-1.478,31.898,64.6494
S3,2875.0,stress,1.5205,0.0068,1.5106,31.87,64.6182
S3,2880.0,stress,1.5007,0.0066,-1.1948,31.87,64.666
S3,5005.0,amusement,0.3598,0.0128,-0.4879,30.696,63.2701
S3,5010.0,amusement,0.5485,0.3089,3.3242,30.698,63.7305
S3,5015.0,amusement,0.4258,0.0642,-3.3975,30.706,62.553
S3,5020.0,amusement,0.3756,0.0028,-0.1269,30.718,62.9784
S3,5025.0,amusement,0.3981,0.0062,-0.7584,30.732,64.3575
